78,64
247,77
206,246
214,85
218,26
227,148
174,191
210,129
193,210
158,75
129,171
180,1
1,219
71,172
64,59
73,156
118,33
204,161
139,194
217,180
235,196
2,39
76,133
120,2
122,51
160,31
146,56
84,82
13,30
150,222
63,138
91,190
141,189
165,16
161,244
53,245
207,107
62,209
51,84
99,231
168,140
11,214
153,123
178,97
231,248
238,137
36,170
233,135
86,111
21,125
49,201
133,47
24,237
245,205
208,169
4,143
14,216
219,155
26,136
54,233
37,57
28,188
90,8
65,204
239,115
179,197
124,159
248,122
38,55
58,3
213,37
67,230
39,235
47,236
191,43
154,141
40,72
3,234
48,144
79,247
187,94
107,93
157,149
125,108
156,162
31,147
83,249
126,19
108,13
98,34
175,175
130,185
50,223
176,221
57,203
101,186
143,126
131,63
35,32
22,104
215,132
237,166
46,130
186,69
190,184
19,218
111,200
222,17
59,174
8,117
241,198
246,61
172,91
167,250
201,146
203,215
188,150
229,212
25,65
127,80
114,35
148,164
15,70
196,27
211,220
52,9
228,232
249,127
159,54
106,88
220,193
7,118
68,109
87,41
103,165
162,53
134,154
230,240
209,183
221,62
97,211
166,45
80,226
92,158
212,151
70,167
128,243
123,25
74,217
136,87
140,4
33,5
75,10
100,60
119,152
192,168
110,68
89,199
93,192
171,24
216,238
85,20
225,213
173,157
121,42
42,101
104,225
56,48
163,79
223,139
138,229
55,239
9,92
250,78
183,208
113,116
142,181
17,96
27,228
149,67
61,224
243,66
132,131
18,177
184,81
185,207
45,89
77,52
194,15
205,195
95,73
198,49
137,160
29,11
115,112
20,40
16,182
145,142
112,173
236,119
32,38
23,163
199,241
66,202
12,187
155,46
96,176
69,227
242,12
197,134
82,145
202,206
226,242
177,179
170,29
195,153
135,6
102,105
151,128
81,90
41,98
224,178
117,50
72,102
5,14
240,28
181,18
200,21
43,113
109,36
44,58
88,22
169,110
6,121
10,7
144,44
232,74
244,99
94,124
60,114
30,71
147,86
182,120
116,95
34,106
234,100
164,103
105,83
152,76
189,23
