a3,a0
a0,a3
a3,a3683
a3683,a3
a3,a4701
a4701,a3
a8,a0
a0,a8
a8,a68
a68,a8
a8,a4906
a4906,a8
a15,a0
a0,a15
a17,a1708
a1708,a17
a21,a0
a0,a21
a25,a0
a0,a25
a25,a1969
a1969,a25
a25,a4678
a4678,a25
a25,a4069
a4069,a25
a28,a0
a0,a28
a28,a1795
a1795,a28
a28,a2370
a2370,a28
a30,a0
a0,a30
a30,a2280
a2280,a30
a38,a0
a0,a38
a43,a0
a0,a43
a43,a2761
a2761,a43
a43,a2813
a2813,a43
a47,a0
a0,a47
a2,a1
a1,a2
a12,a1
a1,a12
a29,a1
a1,a29
a29,a747
a747,a29
a29,a3995
a3995,a29
a29,a4093
a4093,a29
a32,a1
a1,a32
a4,a2
a2,a4
a16,a2
a2,a16
a16,a3507
a3507,a16
a19,a2
a2,a19
a19,a2422
a2422,a19
a23,a2
a2,a23
a23,a3984
a3984,a23
a23,a589
a589,a23
a23,a3219
a3219,a23
a23,a1752
a1752,a23
a23,a423
a423,a23
a37,a2
a2,a37
a37,a4172
a4172,a37
a7,a3
a3,a7
a9,a3
a3,a9
a9,a750
a750,a9
a10,a3
a3,a10
a18,a3
a3,a18
a20,a3
a3,a20
a20,a535
a535,a20
a20,a616
a616,a20
a20,a2535
a2535,a20
a39,a3
a3,a39
a41,a3
a3,a41
a41,a4304
a4304,a41
a41,a4308
a4308,a41
a48,a3
a3,a48
a5,a4
a4,a5
a5,a4211
a4211,a5
a5,a4959
a4959,a5
a5,a2845
a2845,a5
a6,a5
a5,a6
a6,a1616
a1616,a6
a13,a7
a7,a13
a26,a8
a8,a26
a31,a8
a8,a31
a11,a10
a10,a11
a11,a2859
a2859,a11
a22,a10
a10,a22
a22,a2525
a2525,a22
a22,a2259
a2259,a22
a40,a10
a10,a40
a14,a11
a11,a14
a36,a13
a13,a36
a36,a1282
a1282,a36
a24,a14
a14,a24
a24,a922
a922,a24
a42,a14
a14,a42
a42,a4170
a4170,a42
a42,a3369
a3369,a42
a27,a17
a17,a27
a35,a22
a22,a35
a34,a23
a23,a34
a33,a24
a24,a33
a33,a327
a327,a33
a44,a25
a25,a44
a44,a4589
a4589,a44
a45,a33
a33,a45
a45,a846
a846,a45
a45,a3858
a3858,a45
a46,a35
a35,a46
a49,a42
a42,a49
a49,a263
a263,a49
a51,a50
a50,a51
a52,a51
a51,a52
a52,a4329
a4329,a52
a53,a51
a51,a53
a54,a51
a51,a54
a54,a255
a255,a54
a55,a51
a51,a55
a55,a3574
a3574,a55
a55,a194
a194,a55
a56,a51
a51,a56
a61,a51
a51,a61
a61,a641
a641,a61
a65,a51
a51,a65
a65,a2173
a2173,a65
a74,a51
a51,a74
a75,a51
a51,a75
a75,a100
a100,a75
a77,a51
a51,a77
a81,a51
a51,a81
a81,a3222
a3222,a81
a82,a51
a51,a82
a92,a51
a51,a92
a57,a52
a52,a57
a57,a264
a264,a57
a57,a637
a637,a57
a63,a52
a52,a63
a88,a52
a52,a88
a60,a53
a53,a60
a60,a2179
a2179,a60
a66,a54
a54,a66
a66,a437
a437,a66
a72,a54
a54,a72
a84,a54
a54,a84
a84,a2472
a2472,a84
a84,a755
a755,a84
a89,a54
a54,a89
a71,a55
a55,a71
a71,a4008
a4008,a71
a58,a56
a56,a58
a58,a600
a600,a58
a59,a57
a57,a59
a67,a1226
a1226,a67
a68,a57
a57,a68
a68,a4579
a4579,a68
a68,a2664
a2664,a68
a70,a57
a57,a70
a70,a3553
a3553,a70
a73,a57
a57,a73
a73,a76
a76,a73
a83,a57
a57,a83
a83,a1611
a1611,a83
a90,a57
a57,a90
a90,a1168
a1168,a90
a64,a58
a58,a64
a64,a1870
a1870,a64
a96,a59
a59,a96
a62,a61
a61,a62
a76,a64
a64,a76
a79,a66
a66,a79
a91,a67
a67,a91
a95,a67
a67,a95
a95,a1736
a1736,a95
a95,a4383
a4383,a95
a69,a68
a68,a69
a69,a3192
a3192,a69
a69,a1890
a1890,a69
a94,a68
a68,a94
a94,a1235
a1235,a94
a94,a86
a86,a94
a85,a69
a69,a85
a85,a4757
a4757,a85
a85,a1340
a1340,a85
a80,a72
a72,a80
a80,a3763
a3763,a80
a86,a72
a72,a86
a86,a1067
a1067,a86
a86,a632
a632,a86
a86,a3072
a3072,a86
a87,a72
a72,a87
a97,a73
a73,a97
a97,a2896
a2896,a97
a99,a78
a78,a99
a99,a168
a168,a99
a99,a4598
a4598,a99
a99,a4633
a4633,a99
a93,a87
a87,a93
a93,a1630
a1630,a93
a98,a92
a92,a98
a100,a2306
a2306,a100
a100,a358
a358,a100
a102,a100
a100,a102
a103,a100
a100,a103
a103,a4301
a4301,a103
a103,a2241
a2241,a103
a103,a3367
a3367,a103
a112,a100
a100,a112
a130,a100
a100,a130
a105,a101
a101,a105
a105,a833
a833,a105
a105,a1569
a1569,a105
a107,a101
a101,a107
a107,a2972
a2972,a107
a108,a101
a101,a108
a109,a101
a101,a109
a109,a2660
a2660,a109
a109,a4138
a4138,a109
a110,a101
a101,a110
a111,a101
a101,a111
a113,a101
a101,a113
a113,a2715
a2715,a113
a113,a1275
a1275,a113
a115,a101
a101,a115
a115,a2674
a2674,a115
a116,a101
a101,a116
a117,a101
a101,a117
a117,a4888
a4888,a117
a121,a101
a101,a121
a121,a2246
a2246,a121
a123,a101
a101,a123
a123,a2770
a2770,a123
a127,a1165
a1165,a127
a128,a101
a101,a128
a128,a3282
a3282,a128
a128,a510
a510,a128
a135,a101
a101,a135
a135,a1190
a1190,a135
a135,a1399
a1399,a135
a138,a101
a101,a138
a138,a4793
a4793,a138
a138,a235
a235,a138
a138,a2972
a2972,a138
a140,a101
a101,a140
a140,a745
a745,a140
a143,a101
a101,a143
a144,a1057
a1057,a144
a144,a1486
a1486,a144
a144,a893
a893,a144
a147,a101
a101,a147
a149,a101
a101,a149
a104,a102
a102,a104
a124,a102
a102,a124
a126,a102
a102,a126
a134,a102
a102,a134
a134,a1154
a1154,a134
a134,a3380
a3380,a134
a134,a82
a82,a134
a106,a103
a103,a106
a122,a108
a108,a122
a131,a109
a109,a131
a131,a4520
a4520,a131
a145,a109
a109,a145
a114,a112
a112,a114
a114,a3319
a3319,a114
a114,a972
a972,a114
a119,a112
a112,a119
a119,a590
a590,a119
a137,a112
a112,a137
a139,a112
a112,a139
a142,a112
a112,a142
a142,a1826
a1826,a142
a120,a113
a113,a120
a125,a114
a114,a125
a132,a121
a121,a132
a132,a2974
a2974,a132
a132,a1887
a1887,a132
a132,a2897
a2897,a132
a146,a121
a121,a146
a146,a4191
a4191,a146
a146,a4052
a4052,a146
a148,a121
a121,a148
a129,a125
a125,a129
a129,a2317
a2317,a129
a133,a126
a126,a133
a133,a3203
a3203,a133
a133,a2484
a2484,a133
a136,a135
a135,a136
a136,a2429
a2429,a136
a136,a725
a725,a136
a136,a1512
a1512,a136
a141,a135
a135,a141
a141,a3451
a3451,a141
a151,a150
a150,a151
a184,a150
a150,a184
a184,a92
a92,a184
a152,a151
a151,a152
a152,a1565
a1565,a152
a153,a151
a151,a153
a153,a1505
a1505,a153
a154,a151
a151,a154
a158,a151
a151,a158
a162,a151
a151,a162
a162,a2356
a2356,a162
a162,a2084
a2084,a162
a163,a151
a151,a163
a163,a3223
a3223,a163
a163,a2383
a2383,a163
a163,a3588
a3588,a163
a167,a151
a151,a167
a167,a3501
a3501,a167
a167,a981
a981,a167
a169,a151
a151,a169
a169,a1527
a1527,a169
a171,a151
a151,a171
a176,a151
a151,a176
a178,a151
a151,a178
a178,a2974
a2974,a178
a155,a152
a152,a155
a155,a3136
a3136,a155
a166,a152
a152,a166
a166,a1611
a1611,a166
a157,a153
a153,a157
a170,a153
a153,a170
a173,a153
a153,a173
a173,a1284
a1284,a173
a173,a4897
a4897,a173
a174,a153
a153,a174
a174,a3774
a3774,a174
a177,a153
a153,a177
a179,a153
a153,a179
a179,a2495
a2495,a179
a179,a3013
a3013,a179
a180,a153
a153,a180
a180,a2170
a2170,a180
a180,a397
a397,a180
a180,a2329
a2329,a180
a181,a153
a153,a181
a181,a3394
a3394,a181
a191,a153
a153,a191
a191,a1595
a1595,a191
a191,a3320
a3320,a191
a194,a153
a153,a194
a194,a1890
a1890,a194
a156,a154
a154,a156
a159,a154
a154,a159
a160,a154
a154,a160
a160,a876
a876,a160
a195,a154
a154,a195
a195,a2490
a2490,a195
a164,a156
a156,a164
a164,a216
a216,a164
a165,a156
a156,a165
a165,a817
a817,a165
a165,a2666
a2666,a165
a198,a156
a156,a198
a198,a2023
a2023,a198
a189,a157
a157,a189
a161,a159
a159,a161
a161,a826
a826,a161
a161,a965
a965,a161
a161,a2042
a2042,a161
a168,a159
a159,a168
a168,a3333
a3333,a168
a168,a143
a143,a168
a187,a159
a159,a187
a187,a2451
a2451,a187
a192,a159
a159,a192
a192,a965
a965,a192
a192,a2330
a2330,a192
a196,a159
a159,a196
a196,a4140
a4140,a196
a172,a161
a161,a172
a172,a4233
a4233,a172
a182,a161
a161,a182
a190,a163
a163,a190
a190,a4355
a4355,a190
a190,a4788
a4788,a190
a175,a164
a164,a175
a175,a3143
a3143,a175
a185,a165
a165,a185
a199,a165
a165,a199
a186,a172
a172,a186
a183,a178
a178,a183
a183,a1841
a1841,a183
a188,a178
a178,a188
a188,a578
a578,a188
a193,a178
a178,a193
a193,a1983
a1983,a193
a197,a190
a190,a197
a201,a200
a200,a201
a201,a4283
a4283,a201
a201,a2442
a2442,a201
a201,a2383
a2383,a201
a200,a1373
a1373,a200
a200,a4669
a4669,a200
a202,a200
a200,a202
a202,a4835
a4835,a202
a202,a2554
a2554,a202
a221,a200
a200,a221
a221,a3586
a3586,a221
a226,a200
a200,a226
a226,a386
a386,a226
a249,a200
a200,a249
a249,a1827
a1827,a249
a249,a4436
a4436,a249
a203,a201
a201,a203
a204,a201
a201,a204
a204,a4190
a4190,a204
a207,a201
a201,a207
a207,a4581
a4581,a207
a209,a201
a201,a209
a213,a201
a201,a213
a213,a1302
a1302,a213
a213,a754
a754,a213
a218,a201
a201,a218
a223,a201
a201,a223
a224,a201
a201,a224
a225,a201
a201,a225
a225,a2253
a2253,a225
a236,a201
a201,a236
a241,a201
a201,a241
a241,a3710
a3710,a241
a247,a201
a201,a247
a205,a202
a202,a205
a205,a86
a86,a205
a206,a202
a202,a206
a215,a202
a202,a215
a215,a288
a288,a215
a237,a202
a202,a237
a237,a3923
a3923,a237
a237,a2607
a2607,a237
a242,a204
a204,a242
a242,a1812
a1812,a242
a230,a206
a206,a230
a230,a635
a635,a230
a208,a207
a207,a208
a211,a207
a207,a211
a214,a207
a207,a214
a243,a207
a207,a243
a245,a207
a207,a245
a245,a1639
a1639,a245
a210,a209
a209,a210
a212,a209
a209,a212
a212,a2303
a2303,a212
a216,a209
a209,a216
a216,a3160
a3160,a216
a219,a209
a209,a219
a227,a209
a209,a227
a229,a209
a209,a229
a231,a209
a209,a231
a238,a209
a209,a238
a238,a4513
a4513,a238
a238,a3396
a3396,a238
a240,a3958
a3958,a240
a240,a3531
a3531,a240
a246,a209
a209,a246
a246,a1107
a1107,a246
a246,a1392
a1392,a246
a239,a211
a211,a239
a217,a212
a212,a217
a217,a903
a903,a217
a217,a3594
a3594,a217
a217,a1346
a1346,a217
a220,a213
a213,a220
a233,a213
a213,a233
a233,a4353
a4353,a233
a232,a220
a220,a232
a232,a3662
a3662,a232
a232,a2578
a2578,a232
a228,a222
a222,a228
a228,a3429
a3429,a228
a234,a224
a224,a234
a234,a2103
a2103,a234
a234,a4747
a4747,a234
a234,a3145
a3145,a234
a235,a229
a229,a235
a235,a281
a281,a235
a248,a230
a230,a248
a244,a238
a238,a244
a244,a2339
a2339,a244
a251,a250
a250,a251
a251,a1193
a1193,a251
a251,a1806
a1806,a251
a250,a2537
a2537,a250
a250,a2992
a2992,a250
a253,a250
a250,a253
a253,a4124
a4124,a253
a258,a250
a250,a258
a258,a4521
a4521,a258
a258,a3702
a3702,a258
a258,a389
a389,a258
a259,a250
a250,a259
a259,a4926
a4926,a259
a259,a2452
a2452,a259
a264,a250
a250,a264
a266,a250
a250,a266
a266,a2565
a2565,a266
a270,a250
a250,a270
a270,a1330
a1330,a270
a270,a4703
a4703,a270
a272,a250
a250,a272
a272,a2135
a2135,a272
a275,a250
a250,a275
a276,a250
a250,a276
a282,a250
a250,a282
a284,a250
a250,a284
a284,a2670
a2670,a284
a285,a250
a250,a285
a285,a1513
a1513,a285
a285,a628
a628,a285
a287,a250
a250,a287
a287,a3930
a3930,a287
a287,a520
a520,a287
a290,a250
a250,a290
a290,a386
a386,a290
a292,a250
a250,a292
a252,a251
a251,a252
a267,a251
a251,a267
a267,a1635
a1635,a267
a254,a253
a253,a254
a254,a99
a99,a254
a254,a4979
a4979,a254
a256,a253
a253,a256
a257,a253
a253,a257
a257,a2809
a2809,a257
a260,a253
a253,a260
a260,a1970
a1970,a260
a262,a253
a253,a262
a273,a253
a253,a273
a273,a4159
a4159,a273
a274,a253
a253,a274
a274,a3683
a3683,a274
a274,a266
a266,a274
a288,a253
a253,a288
a291,a253
a253,a291
a291,a3160
a3160,a291
a296,a253
a253,a296
a296,a148
a148,a296
a296,a3556
a3556,a296
a255,a254
a254,a255
a255,a1538
a1538,a255
a263,a256
a256,a263
a263,a4617
a4617,a263
a268,a256
a256,a268
a286,a256
a256,a286
a286,a4519
a4519,a286
a286,a1507
a1507,a286
a298,a256
a256,a298
a261,a257
a257,a261
a265,a257
a257,a265
a269,a257
a257,a269
a269,a2633
a2633,a269
a271,a258
a258,a271
a271,a1859
a1859,a271
a271,a1494
a1494,a271
a277,a258
a258,a277
a283,a258
a258,a283
a283,a4416
a4416,a283
a283,a4792
a4792,a283
a278,a259
a259,a278
a278,a4822
a4822,a278
a278,a2188
a2188,a278
a278,a113
a113,a278
a279,a266
a266,a279
a281,a266
a266,a281
a297,a268
a268,a297
a297,a3663
a3663,a297
a297,a1213
a1213,a297
a299,a271
a271,a299
a299,a3856
a3856,a299
a299,a2996
a2996,a299
a280,a275
a275,a280
a280,a1200
a1200,a280
a295,a284
a284,a295
a295,a855
a855,a295
a295,a2589
a2589,a295
a289,a285
a285,a289
a289,a3932
a3932,a289
a294,a293
a293,a294
a294,a2855
a2855,a294
a301,a300
a300,a301
a301,a2631
a2631,a301
a301,a505
a505,a301
a301,a3802
a3802,a301
a300,a4675
a4675,a300
a300,a838
a838,a300
a302,a300
a300,a302
a310,a300
a300,a310
a310,a1639
a1639,a310
a311,a301
a301,a311
a311,a1275
a1275,a311
a332,a301
a301,a332
a332,a696
a696,a332
a303,a302
a302,a303
a304,a302
a302,a304
a315,a302
a302,a315
a315,a890
a890,a315
a315,a4790
a4790,a315
a317,a302
a302,a317
a317,a2246
a2246,a317
a319,a302
a302,a319
a319,a3636
a3636,a319
a322,a302
a302,a322
a322,a1536
a1536,a322
a322,a4122
a4122,a322
a328,a302
a302,a328
a331,a302
a302,a331
a331,a781
a781,a331
a335,a302
a302,a335
a346,a302
a302,a346
a346,a3879
a3879,a346
a307,a303
a303,a307
a307,a734
a734,a307
a312,a303
a303,a312
a323,a303
a303,a323
a323,a3230
a3230,a323
a327,a303
a303,a327
a340,a4416
a4416,a340
a305,a304
a304,a305
a306,a304
a304,a306
a306,a2316
a2316,a306
a306,a1672
a1672,a306
a316,a304
a304,a316
a316,a1679
a1679,a316
a318,a304
a304,a318
a318,a3227
a3227,a318
a325,a304
a304,a325
a325,a3814
a3814,a325
a325,a2756
a2756,a325
a326,a304
a304,a326
a329,a304
a304,a329
a334,a304
a304,a334
a342,a304
a304,a342
a342,a1558
a1558,a342
a342,a1661
a1661,a342
a342,a3108
a3108,a342
a342,a4028
a4028,a342
a348,a304
a304,a348
a348,a4944
a4944,a348
a348,a4223
a4223,a348
a308,a306
a306,a308
a309,a306
a306,a309
a313,a306
a306,a313
a321,a306
a306,a321
a324,a306
a306,a324
a338,a306
a306,a338
a338,a3885
a3885,a338
a337,a310
a310,a337
a337,a3103
a3103,a337
a345,a310
a310,a345
a314,a312
a312,a314
a314,a3190
a3190,a314
a320,a312
a312,a320
a343,a316
a316,a343
a343,a1121
a1121,a343
a344,a316
a316,a344
a344,a2137
a2137,a344
a336,a318
a318,a336
a339,a318
a318,a339
a330,a321
a321,a330
a330,a2773
a2773,a330
a341,a325
a325,a341
a341,a3965
a3965,a341
a341,a2542
a2542,a341
a333,a326
a326,a333
a333,a4485
a4485,a333
a347,a329
a329,a347
a347,a2277
a2277,a347
a347,a565
a565,a347
a349,a331
a331,a349
a349,a1220
a1220,a349
a351,a350
a350,a351
a351,a2952
a2952,a351
a350,a914
a914,a350
a350,a2595
a2595,a350
a352,a350
a350,a352
a352,a2861
a2861,a352
a391,a350
a350,a391
a391,a325
a325,a391
a393,a350
a350,a393
a393,a4557
a4557,a393
a388,a351
a351,a388
a353,a352
a352,a353
a353,a3814
a3814,a353
a354,a352
a352,a354
a354,a2537
a2537,a354
a355,a352
a352,a355
