41,78
776,242
1000,451
887,633
924,416
909,412
888,391
910,130
779,35
922,438
769,237
920,1
793,20
987,153
804,147
972,392
7,425
974,25
780,400
825,53
915,648
810,436
832,637
842,642
48,127
894,401
765,638
883,209
79,737
847,690
869,399
1,664
817,49
50,405
784,665
44,428
801,702
449,631
873,889
464,961
32,150
863,948
19,430
38,160
788,198
46,740
885,435
49,8
43,179
824,739
772,224
139,674
287,449
821,472
973,59
255,483
672,963
257,700
370,755
639,258
689,426
344,888
268,712
320,936
16,901
447,926
230,233
331,898
656,669
54,947
12,670
35,12
961,895
17,958
451,253
818,678
478,298
658,756
475,969
667,39
687,896
442,175
140,459
169,909
876,33
40,741
783,694
661,705
953,950
914,717
978,481
642,951
283,735
659,971
683,322
927,177
811,602
956,913
316,2
300,918
697,31
752,461
857,294
936,975
359,473
458,608
197,230
723,162
670,943
459,340
10,290
627,216
534,892
13,47
20,907
757,376
298,532
871,675
991,917
940,941
925,42
420,46
394,959
551,630
166,592
666,256
452,34
240,484
55,479
425,617
513,17
766,818
958,504
136,414
649,973
263,846
673,18
516,610
951,305
511,313
767,935
260,446
558,830
428,993
899,168
688,829
424,968
23,569
504,379
330,655
153,460
288,199
537,995
198,275
39,148
467,41
31,902
508,268
651,826
145,848
249,266
244,386
559,152
61,865
398,9
718,497
307,985
127,445
338,932
725,505
858,866
754,51
150,603
26,862
794,44
220,452
245,867
168,986
562,542
929,915
37,352
172,534
531,891
405,601
215,688
142,361
187,159
345,916
177,966
893,161
722,835
528,395
507,80
872,903
2,645
56,206
15,232
14,886
693,875
210,556
59,114
241,319
386,624
460,219
34,748
760,487
319,102
819,839
599,82
879,905
373,794
615,11
382,775
717,326
454,255
568,555
949,97
27,267
36,231
91,952
122,814
907,570
297,890
76,311
622,763
274,244
743,921
495,471
775,115
603,467
799,108
555,7
335,234
81,276
379,418
601,558
785,250
664,854
175,397
637,885
608,120
444,681
575,277
383,868
130,331
500,22
115,646
396,982
8,77
552,270
339,977
492,565
636,791
282,780
835,137
677,10
616,90
315,529
875,719
448,930
994,296
247,463
941,920
713,146
279,447
310,580
357,304
933,380
695,815
589,167
644,239
229,578
248,884
68,962
917,309
256,61
546,132
985,574
926,894
846,911
85,111
758,942
161,384
971,288
733,272
367,64
970,850
968,278
624,540
70,371
221,727
665,73
434,263
384,477
572,118
797,595
898,691
280,627
92,96
668,764
435,398
64,552
814,832
918,62
21,897
285,316
365,457
686,725
18,785
877,599
652,604
94,803
328,119
841,883
67,853
53,170
463,501
371,210
557,32
533,453
966,851
995,407
902,341
30,714
439,37
705,195
583,899
186,527
547,707
378,79
65,793
984,374
204,849
930,72
897,357
485,528
746,307
176,583
536,116
626,987
708,40
350,264
9,300
803,281
544,423
416,478
182,769
882,845
119,804
141,591
24,248
983,6
269,76
517,795
62,957
450,847
123,194
836,485
969,30
510,671
143,753
88,48
989,91
715,106
605,128
349,506
212,448
337,656
377,820
948,684
843,900
657,798
522,413
372,800
443,343
532,882
617,612
144,965
28,666
305,273
473,138
489,983
556,103
264,189
564,520
93,207
272,60
745,98
986,136
521,685
157,404
200,93
828,69
844,26
71,525
124,970
812,151
620,807
480,203
284,837
266,480
527,726
988,984
466,573
815,922
276,377
312,265
729,683
173,350
47,767
866,524
388,466
569,360
768,123
654,662
493,652
648,320
457,811
33,261
303,409
317,225
737,83
417,324
325,789
84,870
487,623
154,953
393,202
663,362
787,549
128,396
151,247
11,334
921,530
96,87
560,619
404,236
561,990
116,95
770,781
837,576
6,703
22,155
524,220
183,228
138,454
98,871
890,336
261,718
827,980
341,704
474,444
25,841
730,149
834,567
110,23
165,799
964,327
621,946
684,410
313,441
880,852
262,598
242,955
292,736
171,933
570,821
771,109
962,768
586,635
205,303
711,282
845,301
633,63
623,863
865,4
45,720
346,476
548,801
259,762
553,550
820,388
748,588
630,292
301,731
590,616
108,954
719,293
206,744
213,330
42,143
935,944
399,213
554,280
251,183
418,541
214,784
807,571
892,249
712,842
63,134
352,486
582,512
69,240
530,92
908,557
462,559
222,609
538,440
709,52
540,218
233,205
329,141
134,711
886,701
112,375
747,880
868,144
501,364
676,507
859,475
965,710
5,333
632,934
51,792
993,864
830,238
299,910
979,86
931,989
433,465
304,349
851,625
481,482
822,196
340,997
362,308
506,511
413,857
174,289
550,774
196,516
437,813
294,251
415,496
571,204
923,21
461,215
581,940
483,817
208,13
360,55
744,796
107,325
106,560
881,254
611,752
281,443
798,551
795,345
52,257
387,838
57,243
216,432
861,84
243,246
188,677
438,695
146,193
490,315
607,124
217,676
761,458
895,50
831,554
277,844
800,85
916,503
380,131
75,783
113,833
959,214
275,615
669,728
3,502
580,5
523,733
375,715
58,575
638,71
903,620
535,644
573,809
997,594
103,235
911,442
234,658
874,939
996,227
545,27
4,491
839,960
710,945
324,919
634,904
635,590
675,657
957,408
468,358
253,65
179,470
704,252
227,716
381,217
939,94
368,713
129,770
982,522
29,991
361,596
410,390
860,843
353,981
919,572
60,75
95,545
891,211
218,14
896,229
82,197
137,450
542,347
201,585
786,24
980,647
742,828
342,464
369,754
236,306
203,192
252,779
163,938
727,765
333,427
494,546
184,689
567,696
97,686
219,822
990,706
660,107
406,15
190,533
838,200
889,761
114,893
724,776
906,563
164,974
716,869
604,589
77,411
397,877
322,420
703,577
829,692
602,949
947,812
694,611
751,393
332,860
207,538
83,262
86,359
412,994
73,618
99,70
155,927
469,823
790,614
235,122
309,353
802,988
937,351
884,245
125,790
901,223
963,566
314,668
167,226
121,356
250,750
101,667
739,367
932,872
680,876
853,515
840,582
778,295
194,88
928,855
392,887
759,222
518,600
472,112
158,56
390,434
823,431
374,996
952,535
104,708
792,363
867,805
992,976
160,519
321,323
671,929
318,634
170,760
80,840
156,370
850,972
427,297
975,67
497,660
856,508
998,593
89,191
445,925
529,241
563,332
591,439
455,221
347,201
402,673
833,777
594,734
270,74
286,421
376,208
854,310
943,68
181,58
539,531
195,654
132,19
755,548
938,176
403,190
363,956
753,808
111,992
904,140
117,636
913,417
191,498
574,806
265,661
707,117
999,742
592,212
852,586
878,819
514,564
662,797
133,732
653,605
681,415
614,492
848,836
512,104
977,429
691,518
855,979
750,521
453,172
525,802
193,653
954,433
343,606
641,861
629,912
491,679
66,509
777,906
541,1000
809,831
515,978
735,651
224,759
228,730
295,424
782,185
549,908
588,810
120,182
576,680
327,772
470,283
789,180
598,312
237,105
389,749
354,514
650,474
702,100
414,632
565,346
655,924
791,825
289,382
401,931
566,873
721,279
774,338
409,142
126,547
698,937
728,314
905,337
749,693
805,36
806,629
109,66
696,587
955,771
526,539
543,489
326,16
87,383
482,126
720,928
192,766
967,339
355,145
593,259
736,758
762,721
610,269
647,462
520,553
732,998
239,834
934,165
202,568
290,287
232,874
505,274
740,856
446,824
430,403
323,773
781,649
223,171
741,166
763,366
519,757
488,387
336,173
148,57
796,81
764,722
577,622
391,526
631,786
426,788
496,302
509,186
226,129
78,45
131,381
600,271
619,778
102,344
364,38
498,782
950,113
808,878
231,299
773,787
618,187
178,99
731,495
225,964
945,999
976,858
185,672
351,490
407,342
700,914
90,967
278,626
645,174
189,537
100,385
118,499
503,154
587,133
411,184
271,317
734,110
199,158
72,643
291,291
942,827
105,188
408,494
682,747
147,156
152,816
685,881
135,879
946,3
944,284
238,394
981,89
180,523
211,163
585,157
584,859
597,169
432,455
699,178
609,561
400,709
149,181
440,738
606,329
441,607
640,544
613,597
479,419
356,579
579,54
302,469
456,687
738,28
162,125
296,139
690,663
826,513
486,135
701,260
74,641
311,402
209,164
293,621
246,286
646,536
714,365
674,743
628,613
273,101
612,650
334,517
692,639
366,562
476,543
643,659
625,468
678,368
813,628
477,43
423,584
421,29
870,493
900,437
419,640
578,581
385,488
465,510
484,745
679,372
358,406
862,373
436,318
960,321
348,369
422,422
306,724
595,348
308,729
706,723
596,456
254,697
258,328
849,355
726,699
429,335
471,354
912,285
395,746
816,378
756,751
499,389
431,500
864,698
502,682
267,923
159,121
