a8,a0
a0,a8
a8,a189
a189,a8
a15,a0
a0,a15
a17,a0
a0,a17
a17,a94
a94,a17
a21,a0
a0,a21
a21,a89
a89,a21
a21,a183
a183,a21
a21,a172
a172,a21
a25,a0
a0,a25
a28,a193
a193,a28
a28,a45
a45,a28
a28,a117
a117,a28
a30,a0
a0,a30
a30,a74
a74,a30
a30,a29
a29,a30
a30,a73
a73,a30
a38,a0
a0,a38
a38,a27
a27,a38
a43,a0
a0,a43
a47,a0
a0,a47
a56,a0
a0,a56
a56,a129
a129,a56
a56,a47
a47,a56
a113,a0
a0,a113
a113,a77
a77,a113
a113,a94
a94,a113
a115,a0
a0,a115
a123,a0
a0,a123
a123,a111
a111,a123
a123,a183
a183,a123
a123,a34
a34,a123
a134,a0
a0,a134
a134,a73
a73,a134
a134,a77
a77,a134
a134,a97
a97,a134
a143,a0
a0,a143
a182,a0
a0,a182
a184,a0
a0,a184
a184,a114
a114,a184
a184,a184
a184,a184
a184,a161
a161,a184
a193,a0
a0,a193
a2,a1
a1,a2
a2,a151
a151,a2
a12,a1
a1,a12
a12,a25
a25,a12
a29,a1
a1,a29
a29,a89
a89,a29
a32,a1
a1,a32
a74,a1
a1,a74
a112,a1
a1,a112
a135,a1
a1,a135
a135,a168
a168,a135
a135,a111
a111,a135
a4,a2
a2,a4
a4,a82
a82,a4
a16,a2
a2,a16
a19,a2
a2,a19
a23,a2
a2,a23
a23,a46
a46,a23
a37,a2
a2,a37
a37,a148
a148,a37
a37,a66
a66,a37
a63,a2
a2,a63
a78,a2
a2,a78
a78,a191
a191,a78
a80,a2
a2,a80
a80,a73
a73,a80
a80,a123
a123,a80
a84,a2
a2,a84
a84,a62
a62,a84
a84,a34
a34,a84
a165,a2
a2,a165
a7,a3
a3,a7
a7,a19
a19,a7
a7,a58
a58,a7
a7,a164
a164,a7
a9,a3
a3,a9
a10,a3
a3,a10
a18,a3
a3,a18
a18,a87
a87,a18
a20,a3
a3,a20
a39,a3
a3,a39
a41,a3
a3,a41
a41,a66
a66,a41
a48,a3
a3,a48
a48,a53
a53,a48
a48,a113
a113,a48
a108,a3
a3,a108
a110,a191
a191,a110
a125,a3
a3,a125
a125,a89
a89,a125
a137,a3
a3,a137
a137,a111
a111,a137
a152,a3
a3,a152
a152,a194
a194,a152
a5,a4
a4,a5
a97,a4
a4,a97
a6,a5
a5,a6
a6,a136
a136,a6
a68,a5
a5,a68
a68,a61
a61,a68
a139,a5
a5,a139
a199,a5
a5,a199
a163,a6
a6,a163
a163,a152
a152,a163
a13,a7
a7,a13
a26,a8
a8,a26
a31,a8
a8,a31
a31,a67
a67,a31
a54,a53
a53,a54
a54,a59
a59,a54
a122,a8
a8,a122
a11,a10
a10,a11
a11,a9
a9,a11
a11,a3
a3,a11
a22,a10
a10,a22
a40,a10
a10,a40
a52,a10
a10,a52
a52,a135
a135,a52
a52,a9
a9,a52
a89,a10
a10,a89
a89,a8
a8,a89
a129,a10
a10,a129
a146,a10
a10,a146
a146,a36
a36,a146
a151,a10
a10,a151
a151,a87
a87,a151
a14,a11
a11,a14
a88,a11
a11,a88
a88,a191
a191,a88
a141,a11
a11,a141
a141,a49
a49,a141
a167,a11
a11,a167
a167,a104
a104,a167
a183,a11
a11,a183
a158,a12
a12,a158
a124,a13
a13,a124
a124,a190
a190,a124
a124,a16
a16,a124
a24,a14
a14,a24
a24,a137
a137,a24
a42,a14
a14,a42
a53,a14
a14,a53
a53,a138
a138,a53
a53,a51
a51,a53
a166,a14
a14,a166
a166,a121
a121,a166
a50,a15
a15,a50
a50,a73
a73,a50
a50,a122
a122,a50
a50,a109
a109,a50
a57,a15
a15,a57
a64,a15
a15,a64
a75,a15
a15,a75
a75,a97
a97,a75
a160,a16
a16,a160
a160,a22
a22,a160
a27,a17
a17,a27
a27,a81
a81,a27
a27,a62
a62,a27
a27,a83
a83,a27
a27,a140
a140,a27
a153,a19
a19,a153
a153,a42
a42,a153
a153,a64
a64,a153
a178,a21
a21,a178
a178,a7
a7,a178
a35,a22
a22,a35
a85,a22
a22,a85
a85,a14
a14,a85
a90,a22
a22,a90
a90,a193
a193,a90
a34,a23
a23,a34
a34,a199
a199,a34
a60,a23
a23,a60
a66,a23
a23,a66
a66,a50
a50,a66
a72,a23
a23,a72
a72,a175
a175,a72
a72,a114
a114,a72
a81,a23
a23,a81
a87,a23
a23,a87
a87,a173
a173,a87
a91,a23
a23,a91
a91,a27
a27,a91
a103,a23
a23,a103
a103,a88
a88,a103
a107,a23
a23,a107
a109,a23
a23,a109
a109,a149
a149,a109
a119,a23
a23,a119
a136,a176
a176,a136
a136,a41
a41,a136
a148,a23
a23,a148
a164,a23
a23,a164
a196,a23
a23,a196
a33,a24
a24,a33
a79,a24
a24,a79
a79,a134
a134,a79
a118,a24
a24,a118
a118,a111
a111,a118
a44,a25
a25,a44
a44,a65
a65,a44
a44,a183
a183,a44
a44,a110
a110,a44
a61,a25
a25,a61
a104,a25
a25,a104
a104,a35
a35,a104
a120,a25
a25,a120
a120,a164
a164,a120
a159,a25
a25,a159
a159,a9
a9,a159
a159,a0
a0,a159
a159,a22
a22,a159
a176,a25
a25,a176
a58,a27
a27,a58
a76,a27
a27,a76
a131,a28
a28,a131
a194,a28
a28,a194
a195,a30
a30,a195
a195,a114
a114,a195
a195,a54
a54,a195
a65,a31
a31,a65
a65,a81
a81,a65
a65,a66
a66,a65
a162,a32
a32,a162
a162,a120
a120,a162
a162,a140
a140,a162
a162,a82
a82,a162
a162,a186
a186,a162
a45,a33
a33,a45
a114,a33
a33,a114
a114,a31
a31,a114
a114,a77
a77,a114
a99,a34
a34,a99
a99,a190
a190,a99
a99,a194
a194,a99
a142,a36
a36,a142
a142,a54
a54,a142
a142,a74
a74,a142
a192,a36
a36,a192
a192,a54
a54,a192
a192,a51
a51,a192
a59,a39
a39,a59
a59,a88
a88,a59
a59,a194
a194,a59
a155,a39
a39,a155
a155,a21
a21,a155
a172,a39
a39,a172
a70,a40
a40,a70
a49,a42
a42,a49
a49,a127
a127,a49
a51,a45
a45,a51
a51,a86
a86,a51
a154,a45
a45,a154
a154,a145
a145,a154
a191,a45
a45,a191
a67,a46
a46,a67
a67,a138
a138,a67
a73,a46
a46,a73
a73,a3
a3,a73
a73,a195
a195,a73
a102,a46
a46,a102
a96,a47
a47,a96
a55,a48
a48,a55
a55,a169
a169,a55
a77,a49
a49,a77
a77,a73
a73,a77
a71,a51
a51,a71
a71,a147
a147,a71
a71,a1
a1,a71
a71,a100
a100,a71
a86,a51
a51,a86
a86,a43
a43,a86
a86,a42
a42,a86
a86,a190
a190,a86
a62,a56
a56,a62
a95,a56
a56,a95
a95,a141
