262,159
231,404
30,89
16,198
50,333
152,328
13,356
34,23
258,460
197,347
266,435
206,138
175,3
240,52
322,299
289,370
32,257
18,17
62,291
330,188
73,369
292,253
318,2
91,456
314,316
294,91
172,148
35,397
236,132
327,352
352,16
10,56
299,287
158,446
102,72
440,194
270,339
80,241
370,126
379,20
333,312
350,381
126,393
127,280
242,475
44,265
288,220
203,258
428,125
29,281
39,320
245,295
38,190
160,335
383,251
60,489
183,367
384,344
159,110
143,359
437,71
239,55
316,53
264,330
300,432
92,119
441,360
25,375
124,201
20,403
364,143
41,422
380,141
205,234
54,182
17,128
234,384
87,292
2,300
487,357
31,98
137,36
66,90
215,93
109,8
367,74
445,466
277,183
213,261
248,494
397,162
173,252
454,491
271,317
315,7
403,441
12,373
77,363
186,154
188,437
267,484
125,426
479,31
96,158
156,140
457,428
390,447
297,103
311,264
185,184
269,233
276,326
207,137
254,146
372,235
103,325
401,500
78,345
40,259
426,247
483,361
494,413
259,487
251,400
128,216
33,227
8,82
19,401
402,14
21,200
337,310
1,111
348,336
85,99
278,176
418,250
111,222
69,364
120,193
433,100
303,167
72,121
3,329
55,342
42,283
412,372
436,191
49,399
405,135
446,470
400,25
75,490
279,171
14,229
365,45
46,442
59,169
82,334
460,197
58,175
495,24
243,41
492,254
462,212
27,311
287,266
11,371
133,377
247,343
410,358
338,433
15,497
468,354
47,238
326,350
121,151
191,133
150,309
423,271
325,383
363,48
358,274
343,286
306,458
317,68
283,85
51,164
448,207
226,107
450,302
4,35
469,495
414,368
312,186
99,38
83,463
302,376
381,174
244,318
415,269
217,337
117,267
227,260
342,139
255,30
357,304
416,476
166,117
104,282
438,434
268,255
359,163
375,245
404,115
393,46
141,240
23,319
429,308
356,492
84,275
362,296
346,331
144,351
65,12
209,19
382,5
237,152
167,67
295,189
232,322
480,44
52,239
474,391
298,338
443,410
139,66
118,81
201,101
45,58
265,440
427,385
86,211
241,160
353,340
7,26
53,362
97,9
24,208
163,224
222,69
452,123
6,157
434,29
321,263
291,226
366,278
304,355
408,177
361,37
349,353
424,402
76,452
63,242
257,40
376,150
331,387
413,187
473,332
28,6
360,301
344,445
74,95
195,436
285,486
478,113
218,294
320,430
388,136
398,273
498,165
407,298
425,485
497,408
170,443
37,39
26,324
323,195
396,102
284,33
340,305
280,386
399,202
56,217
442,4
273,349
395,127
385,465
447,323
324,420
470,11
351,61
274,455
272,414
61,378
190,215
94,474
334,131
471,92
221,231
162,130
179,10
219,416
67,262
5,213
101,327
189,156
161,346
115,279
238,341
260,65
114,348
420,394
475,15
493,412
22,477
81,366
210,297
155,488
430,64
216,1
371,166
131,498
106,50
431,321
122,108
225,168
208,180
176,303
341,203
421,230
275,214
135,390
466,374
387,293
368,314
406,181
394,365
88,147
199,424
108,116
373,471
116,73
149,284
202,236
57,218
335,149
43,467
36,27
374,155
9,285
484,129
461,170
187,444
458,104
391,60
142,449
253,97
439,225
107,388
411,173
389,472
89,172
129,405
229,153
456,272
296,42
432,179
71,145
132,270
194,307
290,407
68,409
377,306
90,161
249,75
310,468
112,185
95,482
192,178
328,134
146,461
105,76
305,431
64,268
309,142
178,423
256,313
177,122
329,51
459,256
252,144
444,209
345,277
113,451
145,88
491,479
282,210
138,246
419,248
301,396
119,204
435,389
93,63
98,288
148,481
250,59
147,47
134,315
79,205
100,457
336,43
70,21
477,106
313,289
464,380
223,419
409,459
110,206
123,411
332,249
211,450
246,427
182,417
417,223
392,496
214,232
355,415
286,228
486,379
476,290
263,18
449,112
293,221
463,276
200,480
204,96
354,244
386,462
378,454
499,429
228,219
369,448
198,382
308,199
193,57
453,49
319,469
171,453
233,425
496,120
500,124
261,478
184,192
281,243
224,392
230,114
347,418
220,493
164,196
196,406
140,84
212,80
235,70
181,473
472,237
174,395
165,28
467,438
153,464
169,77
136,22
154,94
339,499
465,32
157,13
180,398
451,34
481,439
489,483
168,79
482,62
130,83
490,105
151,86
488,78
485,421
422,87
307,109
455,118
48,54
