a8,a0
a0,a8
a8,a27
a27,a8
a17,a0
a0,a17
a21,a0
a0,a21
a21,a37
a37,a21
a21,a49
a49,a21
a25,a0
a0,a25
a25,a18
a18,a25
a25,a19
a19,a25
a28,a0
a0,a28
a28,a78
a78,a28
a28,a90
a90,a28
a28,a61
a61,a28
a30,a0
a0,a30
a38,a0
a0,a38
a43,a0
a0,a43
a43,a11
a11,a43
a47,a0
a0,a47
a56,a0
a0,a56
a56,a59
a59,a56
a56,a99
a99,a56
a56,a70
a70,a56
a56,a34
a34,a56
a2,a1
a1,a2
a2,a96
a96,a2
a12,a1
a1,a12
a12,a52
a52,a12
a12,a27
a27,a12
a29,a1
a1,a29
a29,a85
a85,a29
a32,a1
a1,a32
a32,a87
a87,a32
a74,a44
a44,a74
a4,a2
a2,a4
a4,a29
a29,a4
a16,a2
a2,a16
a16,a81
a81,a16
a16,a64
a64,a16
a19,a2
a2,a19
a19,a30
a30,a19
a23,a2
a2,a23
a23,a38
a38,a23
a23,a95
a95,a23
a37,a2
a2,a37
a63,a2
a2,a63
a78,a2
a2,a78
a80,a2
a2,a80
a80,a93
a93,a80
a80,a72
a72,a80
a84,a2
a2,a84
a84,a11
a11,a84
a84,a46
a46,a84
a84,a91
a91,a84
a7,a3
a3,a7
a7,a86
a86,a7
a7,a17
a17,a7
a9,a3
a3,a9
a9,a84
a84,a9
a10,a3
a3,a10
a18,a3
a3,a18
a20,a3
a3,a20
a39,a3
a3,a39
a41,a3
a3,a41
a41,a88
a88,a41
a48,a3
a3,a48
a48,a18
a18,a48
a48,a43
a43,a48
a82,a3
a3,a82
a5,a4
a4,a5
a97,a4
a4,a97
a97,a73
a73,a97
a6,a5
a5,a6
a6,a54
a54,a6
a6,a87
a87,a6
a68,a5
a5,a68
a68,a28
a28,a68
a13,a7
a7,a13
a13,a37
a37,a13
a26,a8
a8,a26
a26,a99
a99,a26
a31,a8
a8,a31
a31,a82
a82,a31
a31,a44
a44,a31
a31,a24
a24,a31
a54,a8
a8,a54
a11,a10
a10,a11
a22,a10
a10,a22
a40,a10
a10,a40
a52,a10
a10,a52
a52,a7
a7,a52
a52,a58
a58,a52
a89,a10
a10,a89
a89,a57
a57,a89
a14,a11
a11,a14
a88,a11
a11,a88
a88,a44
a44,a88
a36,a13
a13,a36
a24,a14
a14,a24
a42,a14
a14,a42
a42,a54
a54,a42
a53,a14
a14,a53
a53,a21
a21,a53
a53,a8
a8,a53
a50,a15
a15,a50
a50,a71
a71,a50
a50,a22
a22,a50
a50,a49
a49,a50
a57,a15
a15,a57
a57,a8
a8,a57
a64,a15
a15,a64
a64,a93
a93,a64
a75,a15
a15,a75
a75,a70
a70,a75
a27,a17
a17,a27
a27,a28
a28,a27
a27,a88
a88,a27
a27,a33
a33,a27
a35,a22
a22,a35
a35,a57
a57,a35
a85,a22
a22,a85
a85,a38
a38,a85
a90,a22
a22,a90
a90,a59
a59,a90
a90,a86
a86,a90
a90,a43
a43,a90
a34,a23
a23,a34
a34,a70
a70,a34
a34,a58
a58,a34
a60,a23
a23,a60
a66,a23
a23,a66
a66,a22
a22,a66
a72,a24
a24,a72
a72,a72
a72,a72
a72,a77
a77,a72
a81,a23
a23,a81
a81,a19
a19,a81
a87,a23
a23,a87
a87,a34
a34,a87
a91,a23
a23,a91
a33,a24
a24,a33
a33,a6
a6,a33
a33,a57
a57,a33
a79,a24
a24,a79
a79,a46
a46,a79
a79,a50
a50,a79
a44,a25
a25,a44
a61,a25
a25,a61
a58,a27
a27,a58
a76,a27
a27,a76
a65,a31
a31,a65
a65,a60
a60,a65
a65,a98
a98,a65
a45,a33
a33,a45
a45,a80
a80,a45
a99,a34
a34,a99
a46,a35
a35,a46
a59,a39
a39,a59
a59,a30
a30,a59
a70,a40
a40,a70
a70,a34
a34,a70
a49,a42
a42,a49
a51,a45
a45,a51
a51,a70
a70,a51
a51,a41
a41,a51
a67,a46
a46,a67
a67,a57
a57,a67
a73,a46
a46,a73
a73,a7
a7,a73
a73,a86
a86,a73
a96,a47
a47,a96
a55,a48
a48,a55
a55,a14
a14,a55
a77,a49
a49,a77
a77,a67
a67,a77
a71,a51
a51,a71
a71,a97
a97,a71
a71,a56
a56,a71
a86,a51
a51,a86
a86,a30
a30,a86
a86,a14
a14,a86
a62,a56
a56,a62
a95,a56
a56,a95
a95,a92
a92,a95
a95,a98
a98,a95
a83,a57
a57,a83
a94,a61
a61,a94
a69,a62
a62,a69
a93,a70
a70,a93
a98,a78
a78,a98
a92,a80
a80,a92
a92,a53
a53,a92
b3,b0
b0,b3
b8,b0
b0,b8
b8,b27
b27,b8
b17,b0
b0,b17
b21,b0
b0,b21
b21,b37
b37,b21
b21,b49
b49,b21
b25,b0
b0,b25
b25,b18
b18,b25
b25,b19
b19,b25
b28,b0
b0,b28
b28,b78
b78,b28
b28,b90
b90,b28
b28,b61
b61,b28
b30,b0
b0,b30
b38,b0
b0,b38
b43,b0
b0,b43
b43,b11
b11,b43
b47,b0
b0,b47
b56,b0
b0,b56
b56,b59
b59,b56
b56,b99
b99,b56
b56,b70
b70,b56
b56,b34
b34,b56
b2,b1
b1,b2
b2,b96
b96,b2
b12,b1
b1,b12
b12,b52
b52,b12
b12,b27
b27,b12
b29,b1
b1,b29
b29,b85
b85,b29
b32,b1
b1,b32
b32,b87
b87,b32
b74,b44
b44,b74
b4,b2
b2,b4
b4,b29
b29,b4
b16,b2
b2,b16
b16,b81
b81,b16
b16,b64
b64,b16
b19,b2
b2,b19
b19,b30
b30,b19
b23,b2
b2,b23
b23,b38
b38,b23
b23,b95
b95,b23
b37,b2
b2,b37
b63,b2
b2,b63
b78,b2
b2,b78
b80,b2
b2,b80
b80,b93
b93,b80
b80,b72
b72,b80
b84,b2
b2,b84
b84,b11
b11,b84
b84,b46
b46,b84
b84,b91
b91,b84
b7,b3
b3,b7
b7,b86
b86,b7
b7,b17
b17,b7
b9,b3
b3,b9
b9,b84
b84,b9
b10,b3
b3,b10
b18,b3
b3,b18
b20,b3
b3,b20
b39,b3
b3,b39
b41,b3
b3,b41
b41,b88
b88,b41
b48,b3
b3,b48
b48,b18
b18,b48
b48,b43
b43,b48
b82,b3
b3,b82
b5,b4
b4,b5
b97,b4
b4,b97
b97,b73
b73,b97
b6,b5
b5,b6
b6,b54
b54,b6
b6,b87
b87,b6
b68,b5
b5,b68
b68,b28
b28,b68
b13,b7
b7,b13
b13,b37
b37,b13
b26,b8
b8,b26
b26,b99
b99,b26
b31,b8
b8,b31
b31,b82
b82,b31
b31,b44
b44,b31
b31,b24
b24,b31
b54,b8
b8,b54
b11,b10
b10,b11
b22,b10
b10,b22
b40,b10
b10,b40
b52,b10
