270,331
87,76
356,100
400,45
37,92
298,46
323,113
40,71
151,48
1,39
101,368
162,207
118,99
237,80
227,299
154,2
8,280
147,375
104,89
316,222
219,350
167,98
177,258
377,230
387,206
222,146
345,285
324,106
91,5
205,377
56,34
339,125
11,295
384,22
105,252
60,244
233,137
296,42
80,395
74,356
193,387
75,381
358,49
69,386
319,118
266,134
6,9
258,87
161,120
36,372
89,121
159,119
247,373
304,247
279,104
371,147
378,214
68,115
195,90
86,268
317,358
107,376
157,267
251,216
386,102
322,338
283,138
391,126
348,248
34,277
142,340
99,136
54,211
318,321
333,241
375,41
129,59
67,346
188,35
84,145
397,131
380,62
146,94
122,270
183,67
70,282
116,123
192,367
76,343
12,242
160,124
173,313
389,18
133,234
200,225
332,148
327,70
44,140
169,266
240,55
218,396
53,135
206,128
303,130
102,26
124,324
341,238
19,227
399,297
20,314
172,389
220,27
181,301
9,300
158,107
134,72
166,117
152,298
335,10
366,43
396,37
16,47
64,141
211,139
393,393
7,143
361,302
284,14
368,320
369,229
191,316
126,24
228,144
300,283
367,312
14,111
328,254
269,7
274,349
61,245
231,114
23,112
100,236
363,61
210,378
207,6
306,337
268,205
49,384
93,132
179,385
235,232
281,4
189,116
308,287
178,108
196,212
382,360
315,355
184,129
354,29
139,362
4,133
65,213
171,226
103,383
209,209
392,19
197,8
128,208
190,293
145,105
187,233
302,306
114,240
112,74
280,101
325,224
2,217
175,361
288,66
309,221
30,237
117,399
170,380
394,103
106,354
350,235
79,17
331,342
168,323
250,272
374,33
259,23
5,16
174,150
334,12
326,281
360,1
223,366
111,157
141,223
52,199
292,359
66,179
135,388
121,204
123,259
156,166
137,32
301,109
267,122
299,329
278,353
35,231
83,79
204,186
92,335
307,305
344,73
272,93
245,142
256,243
131,184
320,21
282,260
353,28
321,127
330,398
153,69
26,203
165,400
257,326
312,149
311,151
130,169
94,156
163,202
24,15
208,352
108,341
352,374
265,288
63,155
337,53
305,174
381,180
18,194
140,159
314,308
349,261
273,20
260,382
50,64
232,310
144,365
164,370
264,185
71,319
285,200
241,162
77,82
277,257
329,31
243,25
180,228
203,11
355,3
90,369
155,57
10,40
95,291
176,303
115,50
13,215
342,347
336,56
186,351
390,165
225,96
182,58
31,175
275,391
194,164
276,13
33,392
45,210
15,36
120,390
234,363
362,158
185,88
215,177
287,152
310,246
370,344
286,311
199,68
58,219
113,173
297,250
41,44
383,249
198,255
293,201
291,239
340,218
32,357
236,153
28,181
78,262
110,86
346,75
98,269
263,183
290,251
3,161
212,176
357,30
149,379
150,198
138,78
261,83
216,286
143,163
148,91
119,276
271,265
136,292
125,345
252,318
351,97
132,52
262,84
127,81
289,191
109,284
55,171
62,178
202,332
398,296
42,60
43,190
25,77
294,274
17,279
359,172
338,371
224,154
343,334
255,51
248,317
253,192
201,195
295,167
46,197
254,290
59,397
22,63
242,54
213,330
221,95
229,188
239,394
21,253
29,85
246,273
373,364
27,278
88,275
217,193
57,170
347,110
72,65
238,264
226,304
38,333
96,38
385,289
39,160
48,328
376,307
47,189
97,182
364,325
51,294
85,309
73,187
388,168
81,339
244,256
372,263
365,327
395,315
214,271
230,336
379,220
313,348
249,322
82,196
