399,512
204,690
293,362
321,630
235,627
280,204
241,101
271,40
249,404
352,562
212,16
256,49
245,25
281,535
300,19
253,27
40,35
68,365
33,11
309,3
19,552
349,586
124,423
1,427
5,24
38,4
244,380
122,635
254,372
35,621
9,353
283,69
89,617
130,57
113,78
377,409
147,395
172,659
258,73
485,547
90,371
18,145
134,115
480,36
190,378
484,109
397,10
383,579
400,94
282,632
450,549
447,373
389,76
387,428
34,557
353,422
433,128
445,6
358,42
475,143
369,634
407,354
103,384
161,623
473,625
436,5
402,412
356,578
395,424
108,559
441,60
260,611
251,436
488,54
21,41
697,22
189,153
221,125
287,164
117,419
667,363
106,376
110,56
494,168
301,595
76,65
307,31
646,668
696,417
15,59
123,400
97,664
432,493
617,644
25,360
337,374
201,225
449,474
528,455
217,510
304,673
516,666
152,87
472,386
339,405
96,55
85,188
78,361
133,8
208,18
665,550
175,339
367,201
422,366
71,95
547,544
120,382
193,367
600,297
439,490
354,34
227,281
364,280
24,686
10,177
296,652
179,680
31,293
404,437
510,166
481,197
290,517
362,626
390,50
479,258
49,64
23,190
608,483
681,529
448,302
530,532
699,609
519,432
277,224
234,340
187,260
457,196
288,299
549,661
507,323
533,292
588,440
109,287
594,200
453,670
579,223
48,500
92,104
517,520
398,546
437,431
310,250
107,220
111,364
492,444
36,217
550,457
604,81
584,209
104,230
570,269
459,654
661,551
210,674
417,377
381,473
410,247
114,229
574,108
165,206
694,470
429,608
30,12
188,476
446,413
620,456
138,231
444,385
126,572
50,484
589,414
580,597
6,320
521,556
243,565
372,420
295,149
11,498
554,563
522,213
58,350
631,458
318,660
539,298
325,341
639,99
320,198
590,131
27,333
13,62
292,465
627,53
270,30
269,310
322,334
405,215
573,89
503,45
611,622
371,235
561,202
655,468
7,119
144,72
303,658
575,489
652,639
312,176
518,461
93,71
102,169
174,189
435,214
560,434
99,642
645,696
548,270
428,685
511,477
558,275
418,355
302,699
610,580
150,98
572,234
306,537
72,15
350,272
219,346
693,240
591,180
403,593
512,48
224,182
63,307
493,185
474,453
382,138
684,303
140,646
77,46
230,472
592,219
135,536
17,100
335,141
94,615
467,113
576,242
430,585
248,255
69,21
159,216
614,329
692,435
625,582
598,291
14,488
223,509
268,487
313,616
45,684
642,97
385,620
596,647
128,52
328,491
285,418
587,129
87,676
319,471
423,649
603,574
184,114
618,134
463,681
348,77
384,301
334,116
247,84
155,312
65,358
514,596
151,96
468,505
541,14
616,628
500,232
688,511
393,560
687,640
555,207
635,144
229,571
664,467
420,103
220,139
682,33
413,7
526,171
218,85
391,425
129,193
673,480
683,192
427,655
462,523
162,300
156,161
267,667
662,352
585,692
42,592
361,150
16,651
691,689
634,249
279,322
74,29
180,245
331,443
47,555
392,315
599,598
593,587
455,163
273,344
311,540
200,90
8,174
409,268
386,158
75,290
100,304
466,86
370,324
37,20
199,120
29,513
266,313
332,75
119,356
527,137
537,316
421,481
607,61
443,534
116,662
540,305
44,23
501,218
656,438
434,357
465,603
70,553
344,504
160,330
609,575
228,492
586,211
525,401
41,80
638,665
132,614
278,429
222,515
91,186
263,381
317,63
88,282
329,460
685,105
83,387
374,446
628,669
394,122
508,276
359,253
636,187
115,501
454,641
583,308
145,564
338,528
98,629
612,442
51,13
323,433
79,606
127,542
112,677
489,394
643,210
284,257
629,321
419,136
543,178
237,530
375,228
240,170
139,284
2,263
653,624
546,9
582,687
289,179
225,464
3,678
226,121
482,66
700,570
669,441
73,447
569,237
182,82
506,541
366,241
178,154
346,32
458,449
257,319
451,539
232,545
670,311
148,38
316,147
118,671
330,106
640,525
470,391
380,93
674,251
483,107
498,475
255,691
141,294
657,44
173,567
136,584
360,123
442,612
101,459
177,47
415,326
95,325
340,399
191,619
192,199
601,165
641,248
676,233
486,91
297,2
194,17
666,222
668,426
678,694
143,558
347,238
62,499
206,146
265,390
121,408
345,561
351,462
336,695
452,594
456,379
524,130
581,522
53,194
476,521
195,152
557,502
326,682
553,496
534,68
671,548
577,226
250,43
252,205
314,112
4,368
54,479
633,450
461,70
213,451
81,289
650,349
416,140
343,51
496,347
379,393
363,403
153,261
626,306
202,633
523,317
408,336
32,335
659,688
333,181
170,267
406,638
595,279
197,1
578,342
529,132
675,430
497,227
566,527
388,88
368,569
327,58
624,602
276,203
46,518
632,296
198,636
52,610
355,526
231,277
565,507
606,693
621,221
613,266
648,448
605,524
131,648
84,118
689,538
487,663
185,482
168,421
460,643
679,343
22,236
477,156
264,124
504,157
502,256
43,486
39,583
86,698
412,273
544,254
56,683
597,637
495,466
615,151
505,26
80,656
105,295
373,543
261,332
20,173
464,142
690,478
233,576
440,162
242,497
142,700
602,265
149,252
12,331
365,28
28,246
649,337
262,439
509,155
357,314
154,392
26,102
205,508
211,259
562,127
67,554
167,167
164,286
158,533
622,264
236,288
341,74
490,309
324,568
59,445
469,39
431,653
64,657
246,452
471,274
61,398
60,516
181,111
424,348
57,389
342,370
414,345
238,328
137,600
556,351
545,463
499,454
401,359
82,375
66,531
163,581
672,573
274,369
520,110
426,494
291,416
658,243
272,388
169,589
491,172
513,318
378,588
630,495
647,191
166,262
568,506
146,503
176,92
535,184
259,383
207,244
396,175
564,208
203,679
438,410
157,415
552,37
125,697
698,239
171,159
411,485
55,618
551,402
637,590
680,514
660,126
532,327
425,607
239,148
695,117
515,591
478,577
305,83
298,631
563,672
531,675
196,212
216,135
542,411
215,79
677,604
209,271
538,183
567,133
623,67
663,519
214,605
686,601
619,160
571,278
536,613
651,599
299,407
559,397
644,645
275,396
294,285
654,650
183,283
286,406
308,469
376,338
315,195
186,566
